source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
,lenovo,laptop gaming lenovo loq 15iax9 - 83gs004bvn,intel core i5-12450hx,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,4,n/a,windows 11 home,36,21990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp probook 440 g11 - a74bhpt,intel core ultra 7 155u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,12,25690000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo ideapad slim 3 15abr8 - 82xm00ejvn,amd ryzen 5 7430u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,12490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer predator helios neo 16 phn16-71-53m7,intel core i5-13500hx,geforce rtx 4060,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,4,n/a,windows 11 home,12,27990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer swift go 14 ai sfg14-73-53x7,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,qhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,12,22790000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer nitro v 16 propanel anv16-41-r36y,amd ryzen 7 8845hs,geforce rtx 4050,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,4,n/a,windows 11 home,12,30590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo legion 5 15irx9 - 83jj000fvn,intel core i7-13650hx,geforce rtx 4060,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,37990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop gaming lenovo legion pro 5 16irx9 - 83df0046vn,intel core i9-14900hx,geforce rtx 4070,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,4,n/a,windows 11 home,24,52990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,máy tính xách tay/ laptop lenovo ideapad slim 5 14imh9 - 83da001nvn,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,21490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop gaming lenovo legion 5 16irx9 - 83dg004yvn,intel core i7-14650hx,geforce rtx 4060,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,4,n/a,windows 11 home,24,40990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop ai lenovo yoga book 9 13imu9 - 83ff001svn,intel core ultra 7 155u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,61490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo yoga 9 2in1-14imh9 - 83ac000svn,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,n/a,n/a,2880x1800,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,43990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop yoga slim 7 14imh9 - 83cv001vvn,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,30990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo yoga slim 7 14imh9 - 83cv001uvn,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,30490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi modern 14 c13m - 609vn,intel core i5-1335u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,12990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi modern 14 c13m - 611vn,intel core i5-1335u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,13990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo yoga slim 6 14irh8 - 83e00008vn,intel core i7-13700h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,36,24990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop ai lenovo ideapad slim 5 16imh9 - 83dc001svn,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2048x1280,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,25490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,n/a,laptop ai lenovo ideapad slim 5 16imh9 - 83dc001rvn,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop ai lenovo ideapad slim 5 14imh9 - 83da006tvn,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,24,21790000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus gaming vivobook k3605zu-rp296w,intel core i5-12500h,geforce rtx 4050,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,24,23990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook go 14 e1404fa-nk177w,amd ryzen 5 7520u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,12790000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook 14x oled  a1405za-km263w,intel core i7-12700h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2800x1800,n/a,n/a,n/a,3,n/a,windows 11 home,24,18290000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook 14 x1404za-nk386w,intel core i3-1215u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,9690000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook 15 oled a1505va-l1491w,intel core i7-13700h,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,21590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi modern 14 c13m - 608vn,intel core i5-1335u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,13990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,dell,laptop dell vostro 3530 - v5i5267w1,intel core i5-1335u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,12,15790000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook s 14 oled s5406ma-pp028w,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,24590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus rog flow x16 gv601vv-nf044w,intel core i9-13900h,geforce rtx 4060,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,4,n/a,windows 11 home,24,54990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi prestige 14 ai studio c1veg-056vn,intel core ultra 7 155h,geforce rtx 4050,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,32990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi prestige 14 ai studio c1udxg-058vn,intel core ultra 7 155h,geforce rtx 3050,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,4,n/a,windows 11 home,24,26990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus vivobook s 14 m5406wa-pp071ws,"<div type=""body"" style=""flex: 3 1 0%;"" class=""css-1lchwqw""> amd ryzen ai 9 hx 370",n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,32190000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer swift lite 14 ai sfl14-51m-56hs,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,12,18590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer nitro v 16 propanel anv16-41-r7en,amd ryzen 7 8845hs,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,4,n/a,windows 11 home,12,27490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer swift go ai oled sfg14-73-57fz,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,qhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,12,23390000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lg,laptop ai lg gram 14z90s-g.ah75a5,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,40490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lg,laptop lg gram 2024 14z90s-g.ah55a5,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,35490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lg,laptop lg gram 17z90s-g.ah78a5,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,47990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer nitro v 16 propanel anv16-41-r6zy,amd ryzen 5 8645hs,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,4,n/a,windows 11 home,12,26290000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fc0091tu - a19c1pa,intel core ultra 5 125u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,29990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop hp probook 440 g11 - a74b5pt,intel core ultra 5 125u,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,12,21690000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fc0085tu - a19bvpa,intel core ultra 7 155u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,32990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fa0047au - a19bppa,amd ryzen 7 8840hs,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,31690000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lg,laptop lg gram 2024 16z90s-g.ah76a5,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,44490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi stealth 18 ai studio a1vhg-058vn,intel core ultra 9 185h,geforce rtx 4080,n/a,n/a,n/a,ssd,fhd,n/a,3840x2400,n/a,n/a,n/a,4,n/a,windows 11 home,36,93990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,dell,laptop ai dell xps13 9340 - hxrgt,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,3,n/a,windows 11 home,12,56090000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi stealth 18 ai studio a1vgg-008vn,intel core ultra 9 185h,geforce rtx 4070,n/a,n/a,n/a,ssd,fhd,n/a,3840x2400,n/a,n/a,n/a,4,n/a,windows 11 home,36,75990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi stealth 16 mercedes amg motorsport a1vgg-293vn,intel core ultra 9 185h,geforce rtx 4070,n/a,n/a,n/a,ssd,fhd,n/a,2560x1600,n/a,n/a,n/a,4,n/a,windows 11 home,24,70990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi stealth 14 ai studio a1vfg-085vn,intel core ultra 7 155h,geforce rtx 4060,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,49490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fc0090tu - a19c0pa,intel core ultra 7 155u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,31090000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp spectre x360 14-eu0051tu - a2nl3pa,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,12,51590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop ai acer predator helios neo 14 phn14-51-99y8,intel core ultra 9 185h,geforce rtx 4060,n/a,n/a,n/a,ssd,hd,n/a,3072x1920,n/a,n/a,n/a,4,n/a,windows 11 home,12,47690000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi katana a15 ai b8vg-466vn,amd ryzen 9 8945hs,geforce rtx 4070,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,39990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fa0049au - a19brpa,amd ryzen 5 8640hs,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,27790000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop gaming hp victus 16-s0136ax - 9q984pa,amd ryzen 5 7640hs,geforce rtx 3050,n/a,n/a,n/a,ssd,fhd,n/a,1920x1080,n/a,n/a,n/a,4,n/a,windows 11 home,12,26390000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fc0093tu - a19c3pa,intel core ultra 5 125u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,27390000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp 15s 15-fd1058tu - 9z2x6pa,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,12,24590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fa0046au - a19bnpa,amd ryzen 7 8840hs,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,30890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fa0045au - a19bmpa,amd ryzen 7 8840hs,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,32590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp envy x360 14-fc0088tu - a19bypa,intel core ultra 7 155u,n/a,n/a,n/a,n/a,ssd,hd,n/a,2880x1800,n/a,n/a,n/a,3,n/a,windows 11 home,12,33090000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi stealth 18 ai studio a1vhg-025vn,intel core ultra 9 185h,geforce rtx 4080,n/a,n/a,n/a,ssd,fhd,n/a,3840x2400,n/a,n/a,n/a,4,n/a,windows 11 home,36,94990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi pulse 16 ai c1vgkg-061vn,intel core ultra 9 185h,geforce rtx 4070,n/a,n/a,n/a,ssd,hd,n/a,2560x1600,n/a,n/a,n/a,4,n/a,windows 11 home,24,52990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,n/a,laptop ai asus zenbook s 13 oled ux5304ma-nq117w,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42390000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,dell,laptop ai dell xps 9340 - xpsu5002w1,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,12,55990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer swift go ai 14 gen 2 sfg14-73-71zx,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,qhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,12,24749000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus zenbook duo oled ux8406ma-pz307w,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,46990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi prestige 13 ai evo a1mg-062vn,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,30990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp victus 16-s0140ax - 9q987pa,amd ryzen 7 7840hs,geforce rtx 4050,n/a,n/a,n/a,ssd,fhd,n/a,1920x1080,n/a,n/a,n/a,4,n/a,windows 11 home,12,31190000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop ai asus zenbook 14 oled - ux3405ma-pp152w,intel core ultra 7 155h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,31290000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop ai asus zenbook 14 oled - ux3405ma-pp588w,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,4,n/a,windows 11 home,24,25990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi cyborg 15 ai a1vek-053vn,intel core ultra 7 155h,geforce rtx 4050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,29090000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,n/a,laptop ai hp victus 16-s0077ax,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop ai asus zenbook 14 oled ux3405ma-pp151w,intel core ultra 5 125h,n/a,n/a,n/a,n/a,ssd,fhd,n/a,2880x1800,n/a,n/a,n/a,n/a,n/a,n/a,24,25990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,hp,laptop ai hp victus 16-s0078ax - 8c5n7pa,amd ryzen 5 7640hs,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,4,n/a,windows 11 home,12,22990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi gf63 thin 12ve-460vn,intel core i5-12450h,geforce rtx 4050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,12,17990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,apple,macbook pro 14 inch m3 2023,apple m3,n/a,n/a,n/a,n/a,ssd,n/a,n/a,3024x1964,n/a,n/a,70.0,n/a,n/a,macos,12,38190000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,apple,macbook pro 14 inch m3 2023,apple m3,n/a,n/a,n/a,n/a,ssd,n/a,n/a,3024x1964,n/a,n/a,70.0,n/a,n/a,macos,12,48990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,apple,macbook pro 14 inch m3 2023,apple m3,n/a,n/a,n/a,n/a,ssd,n/a,n/a,3024x1964,n/a,n/a,70.0,n/a,n/a,macos,12,43990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,lenovo,laptop lenovo loq 15arp9 - 83jc007hvn,amd ryzen 5 7235hs,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,20990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop gaming msi cyborg 14 a13ve - 090vn,intel core i7-13620h,geforce rtx 4050,n/a,n/a,n/a,ssd,hd,n/a,1920x1200,n/a,n/a,n/a,3,n/a,windows 11 home,24,27990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,msi,laptop msi thin 15 b12ucx-1419vn,intel core i5-12450h,geforce rtx 2050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,15490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,acer,laptop acer nitro 5 tiger an515-58-773y,intel core i7-12700h,geforce rtx 3050 ti,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,4,n/a,windows 11 home,12,23290000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
,asus,laptop asus tuf gaming a15 fa506nc-hn031w,amd ryzen 5 7535hs,geforce rtx 3050,n/a,n/a,n/a,ssd,hd,n/a,1920x1080,n/a,n/a,n/a,3,n/a,windows 11 home,24,19490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
