source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
laptopworld,apple,macbook air mly03sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.6,2560x1664,60,500,"lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52.6 watt ‑ giờ


bộ đổi nguồn usb-c 30w đi kèm với m2 với gpu 8 lõi


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb. có thể định cấu hình với m2 với gpu 8 lõi


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w","lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52,6 watt ‑ giờ


bộ đổi nguồn usb-c 30w (đi kèm với m2 với gpu 8 lõi)


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w (đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb, có thể định cấu hình với m2 với gpu 8 lõi)


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w",n/a,macos,12,31490000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook air mly23sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.6,2560x1664,60,500,"lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52.6 watt ‑ giờ


bộ đổi nguồn usb-c 30w đi kèm với m2 với gpu 8 lõi


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb. có thể định cấu hình với m2 với gpu 8 lõi


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w","lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52,6 watt ‑ giờ


bộ đổi nguồn usb-c 30w (đi kèm với m2 với gpu 8 lõi)


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w (đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb, có thể định cấu hình với m2 với gpu 8 lõi)


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w",n/a,macos,12,31490000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook air mly43sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.6,2560x1664,60,500,"lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52.6 watt ‑ giờ


bộ đổi nguồn usb-c 30w đi kèm với m2 với gpu 8 lõi


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb. có thể định cấu hình với m2 với gpu 8 lõi


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w","lên đến 18 giờ phát lại phim ứng dụng apple tv


lên đến 15 giờ web không dây


pin lithium ‑ polymer 52,6 watt ‑ giờ


bộ đổi nguồn usb-c 30w (đi kèm với m2 với gpu 8 lõi)


bộ chuyển đổi nguồn nhỏ gọn cổng usb-c kép 35w (đi kèm với m2 với gpu 10 lõi và bộ nhớ 512gb, có thể định cấu hình với m2 với gpu 8 lõi)


cáp usb-c sang magsafe 3


khả năng sạc nhanh với bộ đổi nguồn usb-c 67w",n/a,macos,12,31490000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook pro mneh3sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",256,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,28990000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook pro mnep3sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",256,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,28990000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook pro mnej3sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,31990000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,macbook pro mneq3sa,apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,31990000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16r0003v 13in touch bar ram 16gb, 256gb 2022 space gray",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",256,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,34790000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16t0003w 13in touch bar ram 24gb, 256gb 2022 silver",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",256,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,41690000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16r0003w 13in touch bar ram 24gb, 256gb 2022 space gray",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",256,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,41690000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16r0003x 13in touch bar ram 16gb, 512gb 2022 space gray",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,39990000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16r00040 13in touch bar ram 24gb, 512gb 2022 space gray",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,46790000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro z16t00040 13in touch bar ram 24gb, 512gb 2022 silver",apple m2 8-core,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,46790000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 16gb, 1tb 2022 silver",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,46790000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 8gb, 1tb 2022 silver",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,41690000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 24gb, 1tb 2022 silver",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,51890000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 8gb, 1tb 2022 space gray",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,41690000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 24gb, 1tb 2022 space gray",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,51890000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 16gb, 1tb 2022 space gray",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,46790000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,apple,"macbook pro 13in touch bar ram 8gb, 2tb 2022 silver",apple m2,n/a,8,"8gb




8gb unified memory




configurable to:




16gb or 24gb",512,ssd,yes,13.3,2560x1600,60,500,"lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58.2 watt-giờ


bộ đổi nguồn usb-c 67w","lên đến 20 giờ phát lại phim ứng dụng apple tv


lên đến 17 giờ web không dây


pin lithium-polymer 58,2 watt-giờ


bộ đổi nguồn usb-c 67w",1.4,macos,12,51890000,n/a,n/a,n/a,0,2,0,0,0
laptopworld,msi,laptop msi stealth 18 ai studio a1vhg-025vn,intel core ultra 9 185h,geforce rtx 4080,32,ddr5,n/a,n/a,yes,18.0,3840x2400,120,n/a,99.99,4,2.79,windows 11 home,36,89990000,n/a,n/a,n/a,2,2,1,0,1
laptopworld,msi,laptop msi stealth 16 ai studio a1vgg 089vn,intel core ultra 9 185h,geforce rtx 4070,32,ddr5,2048,ssd,yes,16.0,2560x1600,240,n/a,99.99,4,1.99,windows 11 home,36,59390000,n/a,n/a,n/a,1,2,1,0,1
laptopworld,msi,laptop msi vector 16 hx 13vhg,intel core i9-13980hx,geforce rtx 4080,16,ddr5,1024,ssd,yes,16.0,1920x1200,144,n/a,90.0,4,2.67,windows 11 home,24,57990000,n/a,n/a,n/a,2,3,1,0,1
laptopworld,msi,laptop msi katana a15 ai b8vf 419vn,amd ryzen 7 8840h,geforce rtx 4060,16,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,2.25,windows 11 home,24,30490000,n/a,n/a,n/a,3,1,1,0,1
laptopworld,msi,laptop msi cyborg 15 a13vfk 876vn,intel core i7-13620h,geforce rtx 4060,16,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,1.98,windows 11 home,24,29990000,n/a,n/a,n/a,2,1,1,0,1
laptopworld,msi,laptop msi thin 15 b12uc 1416vn,intel core i5-12450h,geforce rtx 3050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,52.4,3,1.86,windows 11 home,24,17490000,n/a,n/a,n/a,3,1,1,0,1
laptopworld,msi,laptop msi thin a15 b7uc 026vn,amd ryzen 5 7535hs,geforce rtx 3050,8,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,52.4,3,1.86,windows 11 home,24,16690000,n/a,n/a,n/a,3,1,1,0,1
laptopworld,msi,laptop msi thin 15 b12ucx 1419vn,intel core i5-12450h,geforce rtx 2050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,52.4,3,1.86,windows 11 home,24,15490000,n/a,n/a,n/a,3,1,1,0,1
laptopworld,lenovo,laptop lenovo loq 15iax9 83gs001svn,intel core i5-12450hx,geforce rtx 2050,12,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60.0,4,2.4,windows 11 home,24,17990000,n/a,n/a,n/a,3,1,1,1,1
laptopworld,asus,laptop asus tuf gaming f15 fx507vu-lp198w,intel core i7-13620h,geforce rtx 4050,8,ddr5,512,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,24990000,n/a,n/a,n/a,2,2,1,0,1
laptopworld,msi,laptop msi creator 16 ai studio a1vig 078vn,intel core ultra 9 185h,geforce rtx 4090,64,ddr5,2048,ssd,yes,16.0,3840x2400,120,n/a,99.99,4,1.99,windows 11 home,24,99890000,n/a,n/a,n/a,1,2,1,0,1
laptopworld,gigabyte,laptop gigabyte g5 mf5-52vn383sh,intel core i5-13500h,geforce rtx 4050,8,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,54.0,4,2.08,windows 11 home,24,21290000,n/a,n/a,n/a,3,0,1,1,1
laptopworld,gigabyte,laptop gigabyte g5 kf5-53vn383sh,intel core i5-13500h,geforce rtx 4060,8,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,54.0,4,2.08,windows 11 home,24,23990000,n/a,n/a,n/a,3,0,1,1,1
