source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
gearvn,lenovo,lenovo loq 15arp9 83jc007jvn,amd ryzen 5 7235hs,geforce rtx 3050,24,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60.0,4,2.38,windows 11 home,24,21490000,35.99,25.87,2.39,3,1,1,1,1
gearvn,lenovo,lenovo loq 15irx9 83dv00ufvn,intel core i7-13650hx,geforce rtx 4060,24,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60.0,4,2.4,windows 11 home,24,31990000,35.96,26.48,2.52,3,1,1,1,1
gearvn,msi,msi cyborg 14 a13ve 090vn,intel core i7-13620h,geforce rtx 4050,16,ddr5,512,ssd,yes,14.0,1920x1200,144,n/a,53.5,3,1.6,windows 11 home,24,24990000,31.47,23.35,2.23,2,1,1,0,0
gearvn,asus,asus tuf gaming a15 fa507nv lp061w,amd ryzen 7 7735hs,geforce rtx 4060,16,ddr5,1024,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,28490000,35.4,25.1,2.24,2,2,1,1,0
gearvn,asus,asus vivobook 16x k3605zu rp296w,intel core i5-12500h,geforce rtx 4050,16,ddr4,512,ssd,yes,16.0,1920x1200,144,300,50.0,3,1.8,windows 11 home,24,22490000,35.86,24.91,1.89,2,1,1,0,1
gearvn,asus,asus vivobook 16x k3605zc rp564w,intel core i5-12500h,geforce rtx 3050,16,ddr4,512,ssd,yes,16.0,1920x1200,144,300,50.0,3,1.8,windows 11 home,24,18790000,35.86,24.91,1.89,2,1,1,0,1
gearvn,acer,acer predator helios neo 14 phn14 51 99y8,intel core ultra 9 185h,geforce rtx 4060,32,ddr5,1024,ssd,yes,14.5,3072x1920,165,400,76.0,4,1.9,windows 11 home,12,46990000,32.41,25.54,1.95,2,3,1,0,1
gearvn,acer,acer predator helios neo 16 phn16 72 950p,intel core i9-14900hx,geforce rtx 4070,32,ddr5,1024,ssd,yes,16.0,2560x1600,240,500,90.0,4,2.8,windows 11 home,12,52990000,35.78,27.86,2.59,3,2,1,1,1
gearvn,acer,acer predator helios neo 14 phn14 51 96hg,intel core ultra 9 185h,geforce rtx 4070,32,ddr5,1024,ssd,yes,14.5,3072x1920,165,400,76.0,4,1.9,windows 11 home,12,56990000,32.41,25.54,1.95,2,3,1,0,1
gearvn,acer,acer nitro v anv16 41 r6na,amd ryzen 7 8845hs,geforce rtx 4060,16,ddr5,512,ssd,yes,16.0,1920x1200,165,300,57.0,4,2.5,windows 11 home,12,32990000,36.18,27.84,2.47,1,1,1,1,1
gearvn,acer,acer nitro v anv16 41 r6zy,amd ryzen 5 8645hs,geforce rtx 3050,16,ddr5,512,ssd,yes,16.0,1920x1200,165,300,57.0,4,2.5,windows 11 home,12,25990000,36.18,27.84,2.47,1,1,1,1,1
gearvn,acer,acer nitro v anv16 41 r7en,amd ryzen 7 8845hs,geforce rtx 3050,16,ddr5,512,ssd,yes,16.0,1920x1200,165,300,57.0,4,2.5,windows 11 home,12,27490000,36.18,27.84,2.47,1,1,1,1,1
gearvn,acer,acer nitro v anv16 41 r36y,amd ryzen 7 8845hs,geforce rtx 4050,16,ddr5,512,ssd,yes,16.0,1920x1200,165,300,57.0,4,2.5,windows 11 home,12,29990000,36.18,27.84,2.47,1,1,1,1,1
gearvn,msi,msi stealth 18 mercedes amg a1vhg 080vn,intel core ultra 9 185h,geforce rtx 4080,64,ddr5,2048,ssd,yes,18.0,3840x2400,120,n/a,99.9,4,2.89,windows 11 home,24,102990000,40.0,28.97,2.4,2,2,1,0,0
gearvn,lenovo,lenovo thinkpad x1 carbon g12 21kc008nvn,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,yes,14.0,1920x1200,60,400,57.0,n/a,1.09,windows 11 pro,36,55990000,31.28,21.48,1.5,2,2,1,0,1
gearvn,lenovo,lenovo thinkpad x1 carbon g12 21kc008mvn,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,400,57.0,n/a,1.09,windows 11 pro,36,53990000,31.28,21.48,1.5,2,2,1,0,1
gearvn,lenovo,lenovo thinkpad x1 carbon g12 21kc008pvn,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,yes,14.0,2880x1800,120,400,57.0,n/a,1.09,windows 11 pro,36,57990000,31.28,21.48,1.5,2,2,1,0,1
gearvn,asus,asus vivobook s 15 oled s5507qa ma089ws,snapdragon x elite x1e-78-100,n/a,32,ddr5,1024,ssd,yes,15.6,2880x1620,120,600,70.0,3,1.42,windows 11 home,24,32990000,35.26,22.69,1.47,2,2,1,0,1
gearvn,lenovo,lenovo thinkpad x1 2-in-1 gen 9 21ke004mvn,intel core ultra 7 155u,n/a,32,ddr5,1024,ssd,yes,14.0,1920x1200,60,400,57.0,n/a,1.35,windows 11 pro,36,58990000,31.28,21.77,1.55,2,2,1,0,1
gearvn,lenovo,lenovo thinkbook 14 g6 abp 21kj005gvn,amd ryzen 5 7530u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1200,n/a,300,45.0,n/a,1.38,windows 11 home,24,16990000,31.35,22.4,1.69,2,2,1,1,1
gearvn,lenovo,lenovo thinkpad x1 2-in-1 gen 9 21ke004pvn,intel core ultra 7 155u,n/a,32,ddr5,1024,ssd,yes,14.0,2880x1800,120,400,57.0,n/a,1.35,windows 11 pro,36,59990000,31.28,21.77,1.55,2,2,1,0,1
gearvn,lenovo,lenovo thinkbook 14 g6 irl 21kg00rdvn,intel core i5-13420h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,45.0,n/a,1.38,windows 11 home,24,17990000,31.35,22.4,1.69,2,2,1,1,1
gearvn,lenovo,lenovo v15 g4 iru 83a100fyvn,intel core i5-13420h,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,300,38.0,n/a,1.65,windows 11 home,24,14690000,35.92,23.58,1.99,1,1,1,1,1
gearvn,lenovo,lenovo thinkpad t14s gen 4 21f6007xvn,intel core i7-1355u,n/a,32,ddr5,512,ssd,yes,14.0,1920x1200,60,500,57.0,n/a,1.48,windows 11 pro,36,43490000,31.75,22.69,1.69,2,2,1,0,1
gearvn,asus,asus vivobook 15 oled a1505va ma468w,intel core i5-13500h,n/a,16,ddr4,512,ssd,yes,15.6,2880x1620,120,600,50.0,3,1.7,windows 11 home,24,17990000,35.68,22.76,1.99,3,1,1,0,1
gearvn,lenovo,lenovo thinkbook 16 g6 irl 21kh00byvn,intel core i7-1355u,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,300,45.0,n/a,1.7,windows 11 home,24,22990000,35.6,25.35,1.75,2,2,1,1,1
gearvn,lenovo,lenovo loq 15arp9 83jc007hvn,amd ryzen 5 7235hs,geforce rtx 3050,12,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60.0,4,2.38,windows 11 home,24,19490000,35.99,25.87,2.39,3,1,1,1,1
gearvn,asus,asus tuf gaming a15 fa506nfr hn075w,amd ryzen 7 7435hs,geforce rtx 2050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,250,48.0,3,2.3,windows 11 home,24,18790000,35.9,25.6,2.28,2,2,1,1,0
gearvn,asus,asus tuf gaming f15 fx507vv lp304w,intel core i7-13620h,geforce rtx 4060,16,ddr5,1024,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,29990000,35.4,25.1,2.24,2,2,1,0,1
gearvn,acer,acer nitro v anv15 51 91t5,intel core i9-13900h,geforce rtx 4060,16,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,57.0,4,2.1,windows 11 home,12,31490000,36.23,23.99,2.29,3,1,1,1,1
gearvn,asus,asus vivobook 16x k3605zf rp634w,intel core i5-12500h,geforce rtx 2050,16,ddr4,512,ssd,yes,16.0,1920x1200,144,300,50.0,3,1.8,windows 11 home,24,17290000,35.86,24.91,1.89,2,1,1,0,1
gearvn,asus,asus tuf gaming a15 fa507nur lp101w,amd ryzen 7 7435hs,geforce rtx 4050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,25490000,35.4,25.1,2.24,2,2,1,1,0
gearvn,asus,asus tuf gaming f15 fx507vu lp315w,intel core i7-13620h,geforce rtx 4050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,27290000,35.4,25.1,2.24,2,2,1,0,1
gearvn,asus,asus rog strix g16 g614jir n4046w,intel core i9-14900hx,geforce rtx 4070,32,ddr5,1024,ssd,yes,16.0,2560x1600,240,500,90.0,4,2.5,windows 11 home,24,52990000,35.4,26.4,2.26,2,2,1,0,1
gearvn,acer,acer nitro v anv15 51 53dm,intel core i5-13420h,geforce rtx 3050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,57.0,4,2.1,windows 11 home,12,22990000,36.23,23.99,2.29,3,1,1,1,1
gearvn,asus,asus tuf gaming a15 fa507nvr lp091w,amd ryzen 7 7435hs,geforce rtx 4060,16,ddr5,512,ssd,yes,15.6,1920x1080,144,250,90.0,4,2.2,windows 11 home,24,27790000,35.4,25.1,2.24,2,2,1,1,0
gearvn,asus,asus rog strix g16 g614ji n4125w,intel core i7-13650hx,geforce rtx 4070,16,ddr5,512,ssd,yes,16.0,2560x1600,240,500,90.0,4,2.5,windows 11 home,24,43990000,35.4,26.4,2.26,2,2,1,0,1
gearvn,asus,asus rog zephyrus g16 gu603vv n4022w,intel core i7-13620h,geforce rtx 4060,16,ddr4,512,ssd,yes,16.0,2560x1600,240,500,90.0,4,2.0,windows 11 home,24,41790000,35.5,24.3,2.05,0,2,1,0,1
gearvn,msi,msi katana a15 ai b8vg 466vn,amd ryzen 9 8945hs,geforce rtx 4070,16,ddr5,1024,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,2.2,windows 11 home,24,38990000,35.9,25.9,2.49,3,1,1,0,0
gearvn,msi,msi sword 16 hx b14vekg 459vn,intel core i7-14700hx,geforce rtx 4050,16,ddr5,1024,ssd,yes,16.0,1920x1200,144,n/a,65.0,4,2.3,windows 11 home,24,30990000,35.9,26.64,2.77,3,1,1,0,0
gearvn,msi,msi katana 15 b13vgk 2065vn,intel core i7-13620h,geforce rtx 4070,16,ddr5,1024,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,2.25,windows 11 home,24,36990000,35.9,25.9,2.49,3,1,1,0,0
gearvn,msi,msi stealth 18 ai studio a1vgg 008vn,intel core ultra 9 185h,geforce rtx 4070,32,ddr5,2048,ssd,yes,18.0,3840x2400,120,n/a,99.9,4,2.89,windows 11 home,36,72990000,40.0,28.97,2.4,2,2,1,0,0
gearvn,acer,acer aspire 5 a515 58gm 598j,intel core i5-13420h,geforce rtx 2050,16,ddr4,512,ssd,yes,15.6,1920x1080,144,250,50.0,50wh li-ion battery,1.7,windows 11 home,12,18490000,36.1,23.7,1.79,2,2,1,1,1
gearvn,msi,msi katana a15 ai b8vg 465vn,amd ryzen 7 8845hs,geforce rtx 4070,16,ddr5,1024,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,2.2,windows 11 home,24,38990000,35.9,25.9,2.49,3,1,1,0,0
gearvn,asus,asus rog strix g16 g614ju n4132w,intel core i7-13650hx,geforce rtx 4050,16,ddr5,512,ssd,yes,16.0,2560x1600,240,n/a,90.0,4,2.5,windows 11 home,24,35990000,35.4,26.4,2.26,2,2,1,0,1
gearvn,msi,msi stealth 14 ai studio a1vfg 085vn,intel core ultra 7 155h,geforce rtx 4060,32,ddr5,1024,ssd,yes,14.0,2880x1800,120,n/a,72.0,4,1.7,windows 11 home,24,47990000,31.56,24.62,2.18,1,2,1,0,0
gearvn,lenovo,lenovo v14 g4 iru 83a000bhvn,intel core i5-13420h,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,300,38.0,n/a,1.43,windows 11 home,24,13490000,32.42,21.52,1.99,1,1,1,1,1
gearvn,asus,asus rog strix g16 g614jvr n4162w,intel core i9-14900hx,geforce rtx 4060,32,ddr5,1024,ssd,yes,16.0,2560x1600,240,n/a,90.0,4,2.5,windows 11 home,24,46990000,35.4,26.4,2.26,2,2,1,0,1
gearvn,asus,asus vivobook 15 oled a1505va ma469w,intel core i9-13900h,n/a,16,ddr4,512,ssd,yes,n/a,2880x1620,120,600,50.0,3,1.7,windows 11 home,24,22490000,35.68,22.76,1.99,3,1,1,0,1
gearvn,asus,asus vivobook 15 oled a1505va ma492w,intel core i7-13700h,n/a,16,ddr4,512,ssd,yes,15.6,2880x1620,120,600,50.0,3,1.7,windows 11 home,24,19990000,35.68,22.76,1.99,3,1,1,0,1
gearvn,asus,asus vivobook 14 oled a1405za km264w,intel core i5-12500h,n/a,16,ddr4,512,ssd,yes,14.0,2880x1800,90,600,50.0,3,1.6,windows 11 home,24,15790000,31.71,22.2,1.99,3,1,1,0,1
gearvn,msi,msi thin 15 b13uc 2044vn,intel core i7-13620h,geforce rtx 3050,16,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,52.4,3,1.86,windows 11 home,24,19990000,35.9,25.4,2.17,3,1,1,0,0
gearvn,asus,asus zenbook 14 oled ux3405ma pp152w,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,yes,14.0,2880x1800,120,400,75.0,4,1.2,windows 11 home,24,31290000,31.24,22.01,1.49,1,2,1,0,1
gearvn,dell,dell inspiron 16 5640 c7u161w11ibu,intel core 7 150u,n/a,16,ddr5,1024,ssd,yes,16.0,1920x1200,n/a,250,54.0,4,1.87,windows 11 home,12,25890000,35.6,24.9,1.6,2,1,1,0,1
gearvn,dell,dell inspiron 14 5440 c5u165w11ibd2,n/a,geforce mx570a,16,ddr5,512,ssd,yes,14.0,2240x1400,n/a,300,54.0,4,1.56,windows 11 home,12,24990000,31.4,22.62,1.81,2,1,1,0,1
gearvn,dell,dell inspiron 14 5440 i5u085w11ibu,intel core i5-1334u,n/a,8,ddr5,512,ssd,yes,14.0,1920x1200,n/a,250,41.0,3,1.54,windows 11 home,12,18890000,31.4,22.62,1.89,2,1,1,0,1
gearvn,dell,dell inspiron 15 3530 i5u085w11slu,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,120,n/a,41.0,3,1.65,windows 11 home,12,16990000,35.85,23.56,1.7,1,1,1,0,0
gearvn,dell,dell g15 5530 i9h161w11gr4060,intel core i9-13900hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,15.6,1920x1080,165,n/a,86.0,6,2.81,windows 11 home,12,40490000,35.73,27.45,2.69,3,1,1,1,1
gearvn,lenovo,lenovo legion 9 16irx9 83g0001avn,intel core i9-14900hx,geforce rtx 4090,64,ddr5,2048,ssd,yes,16.0,3200x2000,165,1200,99.9,n/a,2.62,windows 11 home,24,136990000,36.35,26.21,2.59,2,3,1,1,1
gearvn,dell,dell g15 5530 i7h161w11gr4060,intel core i7-13650hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,15.6,1920x1080,165,n/a,86.0,6,2.81,windows 11 home,12,37990000,35.73,27.45,2.69,3,1,1,1,1
gearvn,asus,asus vivobook s 14 oled s5406ma pp136w,intel core ultra 5 125h,n/a,16,ddr5,1024,ssd,yes,14.0,2880x1800,120,600,75.0,4,1.3,windows 11 home,24,24290000,35.93,22.94,1.79,2,2,1,0,1
